ID,ID V 4.0,ID SwissFIR,name D,synonyms D,name F,synonyms F,name I,synonyms I,name E,synonyms E,category D,category F,category I,category E,specific gravity,energy kJ,unit,matrix unit,value type,source,energy kcal,unit,matrix unit,value type,source,protein,unit,matrix unit,value type,source,alcohol,unit,matrix unit,value type,source,water,unit,matrix unit,value type,source,"carbohydrates, available",unit,matrix unit,value type,source,starch,unit,matrix unit,value type,source,sugars,unit,matrix unit,value type,source,dietary fibres,unit,matrix unit,value type,source,"fat, total",unit,matrix unit,value type,source,cholesterol,unit,matrix unit,value type,source,"fatty acids, monounsaturated",unit,matrix unit,value type,source,"fatty acids, saturated",unit,matrix unit,value type,source,"fatty acids, polyunsaturated",unit,matrix unit,value type,source,vitamin A activity,unit,matrix unit,value type,source,all-trans retinol equivalents,unit,matrix unit,value type,source,beta-carotene activity,unit,matrix unit,value type,source,beta-carotene,unit,matrix unit,value type,source,vitamin B1 (thiamine),unit,matrix unit,value type,source,vitamin B2 (riboflavin),unit,matrix unit,value type,source,vitamin B6 (pyridoxine),unit,matrix unit,value type,source,vitamin B12 (cobalamin),unit,matrix unit,value type,source,niacin,unit,matrix unit,value type,source,folate,unit,matrix unit,value type,source,pantothenic acid,unit,matrix unit,value type,source,vitamin C (ascorbic acid),unit,matrix unit,value type,source,vitamin D (calciferol),unit,matrix unit,value type,source,vitamin E activity,unit,matrix unit,value type,source,sodium (Na),unit,matrix unit,value type,source,potassium (K),unit,matrix unit,value type,source,chloride (Cl),unit,matrix unit,value type,source,calcium (Ca),unit,matrix unit,value type,source,magnesium (Mg),unit,matrix unit,value type,source,phosphorus (P),unit,matrix unit,value type,source,iron (Fe),unit,matrix unit,value type,source,iodide (I),unit,matrix unit,value type,source,zinc (Zn),unit,matrix unit,value type,source,record has changed
1119,3640,,"Beeren (Durchschnitt), roh",,"Baie (moyenne), crue",,"Bacche (in media), crude",,"Berries (average), raw",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,,180,kilojoule,per 100g edible portion,weighted,Computed value,45,kilocalorie,per 100g edible portion,weighted,Computed value,0.8,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,88.7,gram,per 100g edible portion,weighted,Computed value,7,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,7.2,gram,per 100g edible portion,weighted,Computed value,2.8,gram,per 100g edible portion,weighted,Computed value,1,gram,per 100g edible portion,weighted,Computed value,0,milligram,per 100g edible portion,weighted,Computed value,0.1,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,0.3,gram,per 100g edible portion,weighted,Computed value,1,retinol equivalent,per 100g edible portion,weighted,Computed value,0,retinol equivalent,per 100g edible portion,weighted,Computed value,11,beta-carotene equivalent,per 100g edible portion,weighted,Computed value,8,microgram,per 100g edible portion,weighted,Computed value,0.02,milligram,per 100g edible portion,weighted,Computed value,0.03,milligram,per 100g edible portion,weighted,Computed value,0.06,milligram,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,0.49,milligram,per 100g edible portion,weighted,Computed value,55,microgram,per 100g edible portion,weighted,Computed value,0.27,milligram,per 100g edible portion,weighted,Computed value,54.2,milligram,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,0.36,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,2.1,milligram,per 100g edible portion,weighted,Computed value,160,milligram,per 100g edible portion,weighted,Computed value,14,milligram,per 100g edible portion,weighted,Computed value,20,milligram,per 100g edible portion,weighted,Computed value,12,milligram,per 100g edible portion,weighted,Computed value,23,milligram,per 100g edible portion,weighted,Computed value,0.5,milligram,per 100g edible portion,weighted,Computed value,1.2,microgram,per 100g edible portion,weighted,Computed value,0.1,milligram,per 100g edible portion,weighted,Computed value,TRUE
382,4551,1000845,"Birne, roh",,"Poire, crue",,"Pera, cruda",,"Pear, raw",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,,250,kilojoule,per 100g edible portion,weighted,Computed value,60,kilocalorie,per 100g edible portion,weighted,Computed value,0.4,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,84.7,gram,per 100g edible portion,weighted,43,12,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,12.2,gram,per 100g edible portion,weighted,43,2.3,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,4,beta-carotene equivalent,per 100g edible portion,weighted,51,4,microgram,per 100g edible portion,weighted,121,0.03,milligram,per 100g edible portion,weighted,43,0.03,milligram,per 100g edible portion,weighted,43,0.02,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.2,milligram,per 100g edible portion,weighted,43,10,microgram,per 100g edible portion,weighted,43,0.1,milligram,per 100g edible portion,weighted,43,5,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.5,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,2,milligram,per 100g edible portion,weighted,43,120,milligram,per 100g edible portion,weighted,43,2,milligram,per 100g edible portion,weighted,36,10,milligram,per 100g edible portion,weighted,43,7,milligram,per 100g edible portion,weighted,43,13,milligram,per 100g edible portion,weighted,43,0.2,milligram,per 100g edible portion,weighted,43,0.8,microgram,per 100g edible portion,weighted,36,0.1,milligram,per 100g edible portion,weighted,36,TRUE
904,4338,1001577,"Blätterteig hausgemacht (Butter), ungebacken",,"Pâte feuillettée faite maison (au beurre), crue",,"Pasta sfoglia casalinga (al burro), cruda",,"Puff pastry home-made (with butter), raw",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige","Produits céréaliers, légumineuses et pommes de terre/Pâtes","Prodotti a base di cereali, legumi e patate/Paste","Cereal products, pulses and potatoes/Dough",,1510,kilojoule,per 100g edible portion,weighted,Computed value,365,kilocalorie,per 100g edible portion,weighted,Computed value,5.2,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,38.3,gram,per 100g edible portion,weighted,Computed value,29,gram,per 100g edible portion,weighted,Computed value,28.8,gram,per 100g edible portion,weighted,Computed value,0.3,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,25,gram,per 100g edible portion,weighted,Computed value,65,milligram,per 100g edible portion,weighted,Computed value,5.8,gram,per 100g edible portion,weighted,Computed value,14.6,gram,per 100g edible portion,weighted,Computed value,1.4,gram,per 100g edible portion,weighted,Computed value,243,retinol equivalent,per 100g edible portion,mean,Computed value,234,retinol equivalent,per 100g edible portion,mean,Computed value,110,beta-carotene equivalent,per 100g edible portion,mean,Computed value,109,microgram,per 100g edible portion,weighted,Computed value,0.06,milligram,per 100g edible portion,weighted,Computed value,0.03,milligram,per 100g edible portion,weighted,Computed value,0.08,milligram,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,1.1,milligram,per 100g edible portion,weighted,Computed value,6.7,microgram,per 100g edible portion,weighted,Computed value,0.14,milligram,per 100g edible portion,weighted,Computed value,0,milligram,per 100g edible portion,weighted,Computed value,0.4,microgram,per 100g edible portion,weighted,Computed value,0.69,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,340,milligram,per 100g edible portion,weighted,Computed value,61,milligram,per 100g edible portion,weighted,Computed value,530,milligram,per 100g edible portion,weighted,Computed value,13,milligram,per 100g edible portion,weighted,Computed value,11,milligram,per 100g edible portion,weighted,Computed value,53,milligram,per 100g edible portion,weighted,Computed value,0.7,milligram,per 100g edible portion,weighted,Computed value,0.5,microgram,per 100g edible portion,weighted,Computed value,0.5,milligram,per 100g edible portion,weighted,Computed value,TRUE
905,4234,1001578,"Blätterteig hausgemacht (mit pflanzlichem Fett), ungebacken",,"Pâte feuilletée faite maison (avec graisse végétale), crue",,"Pasta sfoglia casalinga (con grasso vegetale), cruda",,"Puff pastry home-made (with vegetable fat), raw",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige","Produits céréaliers, légumineuses et pommes de terre/Pâtes","Prodotti a base di cereali, legumi e patate/Paste","Cereal products, pulses and potatoes/Dough",,1490,kilojoule,per 100g edible portion,weighted,Computed value,360,kilocalorie,per 100g edible portion,weighted,Computed value,5.2,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,39.3,gram,per 100g edible portion,weighted,Computed value,29,gram,per 100g edible portion,weighted,Computed value,28.9,gram,per 100g edible portion,weighted,Computed value,0.1,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,24,gram,per 100g edible portion,weighted,Computed value,0,milligram,per 100g edible portion,weighted,Computed value,11.1,gram,per 100g edible portion,weighted,Computed value,6.7,gram,per 100g edible portion,weighted,Computed value,4.4,gram,per 100g edible portion,weighted,Computed value,244,retinol equivalent,per 100g edible portion,weighted,Computed value,235,retinol equivalent,per 100g edible portion,weighted,Computed value,106,beta-carotene equivalent,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,0.06,milligram,per 100g edible portion,weighted,Computed value,0.02,milligram,per 100g edible portion,weighted,Computed value,0.08,milligram,per 100g edible portion,weighted,Computed value,0.03,microgram,per 100g edible portion,weighted,Computed value,1.2,milligram,per 100g edible portion,weighted,Computed value,7.3,microgram,per 100g edible portion,weighted,Computed value,0.17,milligram,per 100g edible portion,weighted,Computed value,0,milligram,per 100g edible portion,weighted,Computed value,1.5,microgram,per 100g edible portion,weighted,Computed value,6,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,360,milligram,per 100g edible portion,weighted,Computed value,68,milligram,per 100g edible portion,weighted,Computed value,560,milligram,per 100g edible portion,weighted,Computed value,12,milligram,per 100g edible portion,weighted,Computed value,12,milligram,per 100g edible portion,weighted,Computed value,53,milligram,per 100g edible portion,weighted,Computed value,0.7,milligram,per 100g edible portion,weighted,Computed value,0.9,microgram,per 100g edible portion,value type not known,Computed value,0.5,milligram,per 100g edible portion,weighted,Computed value,TRUE
1127,4080,,"Blattsalat (Durchschnitt), roh ",,"Salade verte (moyenne), crue",,"Lattughe (in media), crude",,"Leafy salad (average), raw ",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,80,kilojoule,per 100g edible portion,weighted,Computed value,20,kilocalorie,per 100g edible portion,weighted,Computed value,1.6,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,93.9,gram,per 100g edible portion,weighted,Computed value,1,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,1.4,gram,per 100g edible portion,weighted,Computed value,1.9,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,0,milligram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,0.1,gram,per 100g edible portion,weighted,Computed value,163,retinol equivalent,per 100g edible portion,weighted,Computed value,0,retinol equivalent,per 100g edible portion,weighted,Computed value,1960,beta-carotene equivalent,per 100g edible portion,weighted,Computed value,1940,microgram,per 100g edible portion,weighted,Computed value,0.06,milligram,per 100g edible portion,weighted,Computed value,0.08,milligram,per 100g edible portion,weighted,Computed value,0.09,milligram,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,0.37,milligram,per 100g edible portion,weighted,Computed value,81,microgram,per 100g edible portion,weighted,Computed value,0.2,milligram,per 100g edible portion,weighted,Computed value,16.6,milligram,per 100g edible portion,weighted,Computed value,0,microgram,per 100g edible portion,weighted,Computed value,0.6,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,18,milligram,per 100g edible portion,weighted,Computed value,270,milligram,per 100g edible portion,weighted,Computed value,36,milligram,per 100g edible portion,weighted,Computed value,53,milligram,per 100g edible portion,weighted,Computed value,12,milligram,per 100g edible portion,weighted,Computed value,35,milligram,per 100g edible portion,weighted,Computed value,1,milligram,per 100g edible portion,weighted,Computed value,5.7,microgram,per 100g edible portion,weighted,Computed value,0.3,milligram,per 100g edible portion,weighted,Computed value,TRUE
350,4367,1000811,"Blumenkohl, roh",,"Chou-fleur, cru",,"Cavolfiore, crudo",,"Cauliflower, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,110,kilojoule,per 100g edible portion,weighted,Computed value,30,kilocalorie,per 100g edible portion,weighted,Computed value,2.4,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,91.9,gram,per 100g edible portion,weighted,43,2,gram,per 100g edible portion,weighted,43,0.3,gram,per 100g edible portion,weighted,43,2,gram,per 100g edible portion,weighted,43,2.4,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.2,gram,per 100g edible portion,weighted,43,0,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,2,beta-carotene equivalent,per 100g edible portion,weighted,51,2,microgram,per 100g edible portion,weighted,87,0.09,milligram,per 100g edible portion,weighted,43,0.08,milligram,per 100g edible portion,weighted,43,0.2,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.6,milligram,per 100g edible portion,weighted,43,83,microgram,per 100g edible portion,weighted,43,0.7,milligram,per 100g edible portion,weighted,43,55,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.2,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,14,milligram,per 100g edible portion,weighted,43,320,milligram,per 100g edible portion,weighted,43,19,milligram,per 100g edible portion,weighted,36,20,milligram,per 100g edible portion,weighted,43,15,milligram,per 100g edible portion,weighted,43,48,milligram,per 100g edible portion,weighted,43,0.5,milligram,per 100g edible portion,weighted,43,0.6,microgram,per 100g edible portion,weighted,36,0.3,milligram,per 100g edible portion,weighted,36,TRUE
473,4050,1000958,"Bohne, grün, getrocknet",Dörrbohne,"Haricot (vert) sec, cru",,"Fagiolini verdi, secchi",Fagiolo comune,"Bean, green, dried",,Gemüse/Gemüse getrocknet,Légumes/Légumes secs,Verdure/Verdure secche,Vegetables/Dried vegetables,,1060,kilojoule,per 100g edible portion,weighted,Computed value,255,kilocalorie,per 100g edible portion,weighted,Computed value,20.2,gram,per 100g edible portion,weighted,9,0,gram,per 100g edible portion,weighted,9,6,gram,per 100g edible portion,weighted,9,26,gram,per 100g edible portion,weighted,9,10.3,gram,per 100g edible portion,weighted,9,9.5,gram,per 100g edible portion,weighted,9,25.3,gram,per 100g edible portion,weighted,9,2,gram,per 100g edible portion,weighted,9,0,milligram,per 100g edible portion,weighted,9,0.1,gram,per 100g edible portion,weighted,9,0.4,gram,per 100g edible portion,weighted,9,1.1,gram,per 100g edible portion,weighted,9,114,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,1370,beta-carotene equivalent,per 100g edible portion,weighted,51,1370,microgram,per 100g edible portion,weighted,8,0.51,milligram,per 100g edible portion,weighted,9,0.71,milligram,per 100g edible portion,weighted,9,1.9,milligram,per 100g edible portion,weighted,9,0,microgram,per 100g edible portion,weighted,9,4.1,milligram,per 100g edible portion,weighted,9,190,microgram,per 100g edible portion,weighted,9,3.4,milligram,per 100g edible portion,weighted,9,67.6,milligram,per 100g edible portion,weighted,9,0,microgram,per 100g edible portion,weighted,9,1,alpha-tocopherol equivalent,per 100g edible portion,weighted,9,17,milligram,per 100g edible portion,weighted,9,1780,milligram,per 100g edible portion,weighted,9,140,milligram,per 100g edible portion,weighted,9,430,milligram,per 100g edible portion,weighted,9,190,milligram,per 100g edible portion,weighted,9,290,milligram,per 100g edible portion,weighted,9,5.9,milligram,per 100g edible portion,weighted,9,25,microgram,per 100g edible portion,weighted,9,2.5,milligram,per 100g edible portion,weighted,9,TRUE
353,4744,1000814,"Bohne, grün, roh",Gartenbohne,"Haricot vert, cru",,"Fagiolino verde, crudo",,"Bean, green, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,130,kilojoule,per 100g edible portion,weighted,Computed value,35,kilocalorie,per 100g edible portion,weighted,Computed value,2.1,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,90.3,gram,per 100g edible portion,weighted,43,4,gram,per 100g edible portion,weighted,43,1.4,gram,per 100g edible portion,weighted,43,2.2,gram,per 100g edible portion,weighted,43,3.1,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,32,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,383,beta-carotene equivalent,per 100g edible portion,weighted,51,306,microgram,per 100g edible portion,weighted,89,0.08,milligram,per 100g edible portion,weighted,43,0.1,milligram,per 100g edible portion,weighted,43,0.14,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.7,milligram,per 100g edible portion,weighted,43,70,microgram,per 100g edible portion,weighted,43,0.9,milligram,per 100g edible portion,weighted,43,16,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.24,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,4,milligram,per 100g edible portion,weighted,43,240,milligram,per 100g edible portion,weighted,43,13,milligram,per 100g edible portion,weighted,36,56,milligram,per 100g edible portion,weighted,43,28,milligram,per 100g edible portion,weighted,43,38,milligram,per 100g edible portion,weighted,43,1,milligram,per 100g edible portion,weighted,43,3,microgram,per 100g edible portion,weighted,36,0.3,milligram,per 100g edible portion,weighted,36,TRUE
351,4366,1000812,"Broccoli, roh",,"Brocoli, cru",,"Broccoli, crudi",,"Broccoli, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,140,kilojoule,per 100g edible portion,weighted,Computed value,35,kilocalorie,per 100g edible portion,weighted,Computed value,3,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,90.7,gram,per 100g edible portion,weighted,43,2,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,2.3,gram,per 100g edible portion,weighted,43,3,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.2,gram,per 100g edible portion,weighted,43,46,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,550,beta-carotene equivalent,per 100g edible portion,weighted,51,550,microgram,per 100g edible portion,weighted,125,0.1,milligram,per 100g edible portion,weighted,43,0.13,milligram,per 100g edible portion,weighted,43,0.19,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,1,milligram,per 100g edible portion,weighted,43,110,microgram,per 100g edible portion,weighted,43,0.9,milligram,per 100g edible portion,weighted,43,110,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,1,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,13,milligram,per 100g edible portion,weighted,43,370,milligram,per 100g edible portion,weighted,43,78,milligram,per 100g edible portion,weighted,36,93,milligram,per 100g edible portion,weighted,43,25,milligram,per 100g edible portion,weighted,43,67,milligram,per 100g edible portion,weighted,43,1.4,milligram,per 100g edible portion,weighted,43,15,microgram,per 100g edible portion,weighted,36,0.5,milligram,per 100g edible portion,weighted,36,TRUE
383,4548,1000846,"Brombeere, roh",,"Mûre, crue",,"Mora, cruda",,"Blackberry, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,,190,kilojoule,per 100g edible portion,weighted,Computed value,45,kilocalorie,per 100g edible portion,weighted,Computed value,1,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,85,gram,per 100g edible portion,weighted,43,6,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,6.2,gram,per 100g edible portion,weighted,43,6,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0.2,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.2,gram,per 100g edible portion,weighted,43,12,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,144,beta-carotene equivalent,per 100g edible portion,weighted,51,110,microgram,per 100g edible portion,weighted,121,0.03,milligram,per 100g edible portion,weighted,43,0.05,milligram,per 100g edible portion,weighted,43,0.05,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.5,milligram,per 100g edible portion,weighted,43,34,microgram,per 100g edible portion,weighted,43,0.2,milligram,per 100g edible portion,weighted,43,20,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,4,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,3,milligram,per 100g edible portion,weighted,43,200,milligram,per 100g edible portion,weighted,43,20,milligram,per 100g edible portion,weighted,9,30,milligram,per 100g edible portion,weighted,43,22,milligram,per 100g edible portion,weighted,43,30,milligram,per 100g edible portion,weighted,43,1,milligram,per 100g edible portion,weighted,43,0.4,microgram,per 100g edible portion,weighted,36,0.1,milligram,per 100g edible portion,weighted,36,TRUE
371,4640,1000834,"Brunnenkresse, roh",,"Cresson, cru",,"Crescione, crudo",,"Water cress, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,80,kilojoule,per 100g edible portion,weighted,Computed value,20,kilocalorie,per 100g edible portion,weighted,Computed value,2.2,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,93.5,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.3,gram,per 100g edible portion,weighted,43,2.6,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,227,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,2720,beta-carotene equivalent,per 100g edible portion,weighted,51,2720,microgram,per 100g edible portion,weighted,130,0.1,milligram,per 100g edible portion,weighted,43,0.12,milligram,per 100g edible portion,weighted,43,0.13,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.4,milligram,per 100g edible portion,weighted,43,210,microgram,per 100g edible portion,weighted,43,0.2,milligram,per 100g edible portion,weighted,43,60,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,1.2,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,42,milligram,per 100g edible portion,weighted,43,300,milligram,per 100g edible portion,weighted,43,110,milligram,per 100g edible portion,weighted,9,160,milligram,per 100g edible portion,weighted,43,20,milligram,per 100g edible portion,weighted,43,53,milligram,per 100g edible portion,weighted,43,1.3,milligram,per 100g edible portion,weighted,43,2,microgram,per 100g edible portion,weighted,9,0.2,milligram,per 100g edible portion,weighted,9,TRUE
375,4015,1000838,"Champignon, roh",,"Champignon, cru",,"Fungo prataiolo, crudo",Champignons,"Mushroom, raw",,Gemüse/Pilze,Légumes/Champignons,Verdure/Funghi,Vegetables/Mushrooms,,100,kilojoule,per 100g edible portion,weighted,Computed value,25,kilocalorie,per 100g edible portion,weighted,Computed value,2.9,gram,per 100g edible portion,weighted,1410;43,0,gram,per 100g edible portion,weighted,1408,92,gram,per 100g edible portion,weighted,1410;43,1,gram,per 100g edible portion,weighted,1410;43,0.2,gram,per 100g edible portion,weighted,43,0.3,gram,per 100g edible portion,weighted,1410;43,1.9,gram,per 100g edible portion,weighted,1410;43,0,gram,per 100g edible portion,weighted,1410;1008,0,milligram,per 100g edible portion,weighted,1408,0,gram,per 100g edible portion,weighted,1410;1008,0,gram,per 100g edible portion,weighted,1410;1008,0.1,gram,per 100g edible portion,weighted,1410;1008,1,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,10,beta-carotene equivalent,per 100g edible portion,weighted,145,,,,,,0.1,milligram,per 100g edible portion,weighted,43,0.45,milligram,per 100g edible portion,weighted,43,0.1,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,4,milligram,per 100g edible portion,weighted,43,30,microgram,per 100g edible portion,weighted,43,2.2,milligram,per 100g edible portion,weighted,43,3,milligram,per 100g edible portion,weighted,43,1.9,microgram,per 100g edible portion,weighted,36,0.1,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,5.7,milligram,per 100g edible portion,weighted,1410;43,370,milligram,per 100g edible portion,weighted,43,67,milligram,per 100g edible portion,weighted,36,7,milligram,per 100g edible portion,weighted,43,11,milligram,per 100g edible portion,weighted,43,100,milligram,per 100g edible portion,weighted,43,1,milligram,per 100g edible portion,weighted,43,18,microgram,per 100g edible portion,weighted,36,0.5,milligram,per 100g edible portion,weighted,36,TRUE
